audio_file,transcript_file,transcript_length,processing_time_seconds
6a177da8b59d5576eaca4df0_audio_missing_utopia_1780413896422.webm,6a177da8b59d5576eaca4df0_audio_missing_utopia_1780413896422_transcript.json,244,6.200127
6a177da8b59d5576eaca4df0_audio_ranking_explanation_1780413870548.webm,6a177da8b59d5576eaca4df0_audio_ranking_explanation_1780413870548_transcript.json,432,9.815418
6a187b2c3dbf26183135f1b0_audio_missing_utopia_1780432736116.webm,6a187b2c3dbf26183135f1b0_audio_missing_utopia_1780432736116_transcript.json,503,9.851879
6a187b2c3dbf26183135f1b0_audio_ranking_explanation_1780432377591.webm,6a187b2c3dbf26183135f1b0_audio_ranking_explanation_1780432377591_transcript.json,637,12.996228
6a18843526336de36269db51_audio_missing_utopia_1780425881550.webm,6a18843526336de36269db51_audio_missing_utopia_1780425881550_transcript.json,92,4.972658
6a18843526336de36269db51_audio_ranking_explanation_1780425792611.webm,6a18843526336de36269db51_audio_ranking_explanation_1780425792611_transcript.json,861,17.768523
6a1952e70e604793be75659b_audio_missing_utopia_1780388931414.webm,6a1952e70e604793be75659b_audio_missing_utopia_1780388931414_transcript.json,791,17.218362
6a1952e70e604793be75659b_audio_ranking_explanation_1780388756205.webm,6a1952e70e604793be75659b_audio_ranking_explanation_1780388756205_transcript.json,198,5.970108
6a197e385f626d5e26565122_audio_missing_utopia_1780292724831.webm,6a197e385f626d5e26565122_audio_missing_utopia_1780292724831_transcript.json,579,10.285342
6a197e385f626d5e26565122_audio_ranking_explanation_1780292643440.webm,6a197e385f626d5e26565122_audio_ranking_explanation_1780292643440_transcript.json,982,15.494668
6a19a268a5702fee0407ab36_audio_missing_utopia_1780408713889.webm,6a19a268a5702fee0407ab36_audio_missing_utopia_1780408713889_transcript.json,367,9.537824
6a19a268a5702fee0407ab36_audio_ranking_explanation_1780408601402.webm,6a19a268a5702fee0407ab36_audio_ranking_explanation_1780408601402_transcript.json,632,13.493194
6a19a7b2150cd11eb43fc07b_audio_missing_utopia_1780220087115.webm,6a19a7b2150cd11eb43fc07b_audio_missing_utopia_1780220087115_transcript.json,1118,21.405927
6a19a7b2150cd11eb43fc07b_audio_ranking_explanation_1780219900791.webm,6a19a7b2150cd11eb43fc07b_audio_ranking_explanation_1780219900791_transcript.json,5686,85.581175
6a1a4623681345636d84c0f2_audio_missing_utopia_1780249528281.webm,6a1a4623681345636d84c0f2_audio_missing_utopia_1780249528281_transcript.json,689,13.841945
6a1a4623681345636d84c0f2_audio_ranking_explanation_1780249341828.webm,6a1a4623681345636d84c0f2_audio_ranking_explanation_1780249341828_transcript.json,2562,37.948257
6a1a8611e4d4c64780e67811_audio_missing_utopia_1780297035679.webm,6a1a8611e4d4c64780e67811_audio_missing_utopia_1780297035679_transcript.json,785,11.591384
6a1a8611e4d4c64780e67811_audio_ranking_explanation_1780296930253.webm,6a1a8611e4d4c64780e67811_audio_ranking_explanation_1780296930253_transcript.json,1270,20.2658
6a1b2b3948c6cbae0a769e5c_audio_missing_utopia_1780210881978.webm,6a1b2b3948c6cbae0a769e5c_audio_missing_utopia_1780210881978_transcript.json,1527,29.630633
6a1b2b3948c6cbae0a769e5c_audio_ranking_explanation_1780210204071.webm,6a1b2b3948c6cbae0a769e5c_audio_ranking_explanation_1780210204071_transcript.json,1467,29.002621
6a1b32acfd7ac5cad675de0a_audio_missing_utopia_1780215387367.webm,6a1b32acfd7ac5cad675de0a_audio_missing_utopia_1780215387367_transcript.json,666,13.909317
6a1b32acfd7ac5cad675de0a_audio_ranking_explanation_1780215264727.webm,6a1b32acfd7ac5cad675de0a_audio_ranking_explanation_1780215264727_transcript.json,528,10.537686
6a1b3fe279a44a28205a2ad1_audio_missing_utopia_1780529099692.webm,6a1b3fe279a44a28205a2ad1_audio_missing_utopia_1780529099692_transcript.json,348,7.219845
6a1b3fe279a44a28205a2ad1_audio_ranking_explanation_1780528974790.webm,6a1b3fe279a44a28205a2ad1_audio_ranking_explanation_1780528974790_transcript.json,1037,18.899456
6a1b4826a9d1bd7172e2961e_audio_missing_utopia_1780408335072.webm,6a1b4826a9d1bd7172e2961e_audio_missing_utopia_1780408335072_transcript.json,159,5.721519
6a1b4826a9d1bd7172e2961e_audio_ranking_explanation_1780408237316.webm,6a1b4826a9d1bd7172e2961e_audio_ranking_explanation_1780408237316_transcript.json,485,10.263659
6a1badb449d53fd4fe6cfabe_audio_missing_utopia_1780405829316.webm,6a1badb449d53fd4fe6cfabe_audio_missing_utopia_1780405829316_transcript.json,347,8.93402
6a1badb449d53fd4fe6cfabe_audio_ranking_explanation_1780405774114.webm,6a1badb449d53fd4fe6cfabe_audio_ranking_explanation_1780405774114_transcript.json,510,10.039788
6a1c6e4718629102f9535935_audio_missing_utopia_1780517105986.webm,6a1c6e4718629102f9535935_audio_missing_utopia_1780517105986_transcript.json,617,12.727069
6a1c6e4718629102f9535935_audio_ranking_explanation_1780516980144.webm,6a1c6e4718629102f9535935_audio_ranking_explanation_1780516980144_transcript.json,622,10.75191
6a1c7f66eee691b4c70c2d3e_audio_missing_utopia_1780262425260.webm,6a1c7f66eee691b4c70c2d3e_audio_missing_utopia_1780262425260_transcript.json,1554,25.143297
6a1c7f66eee691b4c70c2d3e_audio_ranking_explanation_1780262291217.webm,6a1c7f66eee691b4c70c2d3e_audio_ranking_explanation_1780262291217_transcript.json,4383,64.256561
6a1c990b43838fd3a302fedf_audio_missing_utopia_1780404819890.webm,6a1c990b43838fd3a302fedf_audio_missing_utopia_1780404819890_transcript.json,550,10.244466
6a1c990b43838fd3a302fedf_audio_ranking_explanation_1780404734079.webm,6a1c990b43838fd3a302fedf_audio_ranking_explanation_1780404734079_transcript.json,943,15.731697
6a1ca3d3b59fba790e76cabb_audio_missing_utopia_1780286639022.webm,6a1ca3d3b59fba790e76cabb_audio_missing_utopia_1780286639022_transcript.json,349,8.891431
6a1ca3d3b59fba790e76cabb_audio_ranking_explanation_1780286589071.webm,6a1ca3d3b59fba790e76cabb_audio_ranking_explanation_1780286589071_transcript.json,1300,20.984411
6a1cc806227a3142ceb4df72_audio_missing_utopia_1780404236832.webm,6a1cc806227a3142ceb4df72_audio_missing_utopia_1780404236832_transcript.json,672,14.005502
6a1cc806227a3142ceb4df72_audio_ranking_explanation_1780404154598.webm,6a1cc806227a3142ceb4df72_audio_ranking_explanation_1780404154598_transcript.json,1699,32.957488
6a1cd450a79bf6b9973fa75f_audio_missing_utopia_1780387956310.webm,6a1cd450a79bf6b9973fa75f_audio_missing_utopia_1780387956310_transcript.json,889,17.194401
6a1cd450a79bf6b9973fa75f_audio_ranking_explanation_1780387822334.webm,6a1cd450a79bf6b9973fa75f_audio_ranking_explanation_1780387822334_transcript.json,1997,35.968552
6a1d037d028b02741282aeef_audio_missing_utopia_1780379295177.webm,6a1d037d028b02741282aeef_audio_missing_utopia_1780379295177_transcript.json,1182,22.553015
6a1d037d028b02741282aeef_audio_ranking_explanation_1780379119535.webm,6a1d037d028b02741282aeef_audio_ranking_explanation_1780379119535_transcript.json,1275,22.645179
6a1d09adbc5e462821031cb2_audio_missing_utopia_1780305232947.webm,6a1d09adbc5e462821031cb2_audio_missing_utopia_1780305232947_transcript.json,479,10.623211
6a1d09adbc5e462821031cb2_audio_ranking_explanation_1780305122180.webm,6a1d09adbc5e462821031cb2_audio_ranking_explanation_1780305122180_transcript.json,412,12.019623
6a1d185b08240fd3e99f27b4_audio_missing_utopia_1780295461084.webm,6a1d185b08240fd3e99f27b4_audio_missing_utopia_1780295461084_transcript.json,656,14.832176
6a1d185b08240fd3e99f27b4_audio_ranking_explanation_1780295380351.webm,6a1d185b08240fd3e99f27b4_audio_ranking_explanation_1780295380351_transcript.json,2679,45.638131
6a1d1de8c53680eca8b73455_audio_missing_utopia_1780297827497.webm,6a1d1de8c53680eca8b73455_audio_missing_utopia_1780297827497_transcript.json,166,5.351864
6a1d1de8c53680eca8b73455_audio_ranking_explanation_1780297792865.webm,6a1d1de8c53680eca8b73455_audio_ranking_explanation_1780297792865_transcript.json,99,4.798819
6a1d2072e93c3d8f49fb7c47_audio_missing_utopia_1780384769250.webm,6a1d2072e93c3d8f49fb7c47_audio_missing_utopia_1780384769250_transcript.json,181,5.590465
6a1d2072e93c3d8f49fb7c47_audio_ranking_explanation_1780384734636.webm,6a1d2072e93c3d8f49fb7c47_audio_ranking_explanation_1780384734636_transcript.json,344,9.086843
6a1d806a103f5fa249221a3c_audio_missing_utopia_1780320986118.webm,6a1d806a103f5fa249221a3c_audio_missing_utopia_1780320986118_transcript.json,1006,16.280179
6a1d806a103f5fa249221a3c_audio_ranking_explanation_1780320898649.webm,6a1d806a103f5fa249221a3c_audio_ranking_explanation_1780320898649_transcript.json,2386,33.394335
6a1daefdc17a49bbb3e1c91e_audio_missing_utopia_1780378154482.webm,6a1daefdc17a49bbb3e1c91e_audio_missing_utopia_1780378154482_transcript.json,457,12.314795
6a1daefdc17a49bbb3e1c91e_audio_ranking_explanation_1780378097174.webm,6a1daefdc17a49bbb3e1c91e_audio_ranking_explanation_1780378097174_transcript.json,1182,22.404535
6a1db879da54dbca719304ac_audio_missing_utopia_1780431113902.webm,6a1db879da54dbca719304ac_audio_missing_utopia_1780431113902_transcript.json,718,11.247651
6a1db879da54dbca719304ac_audio_ranking_explanation_1780431002506.webm,6a1db879da54dbca719304ac_audio_ranking_explanation_1780431002506_transcript.json,1142,19.507615
6a1dc49806c1dbbcce420f7d_audio_missing_utopia_1780381598841.webm,6a1dc49806c1dbbcce420f7d_audio_missing_utopia_1780381598841_transcript.json,457,9.815566
6a1dc49806c1dbbcce420f7d_audio_ranking_explanation_1780381490089.webm,6a1dc49806c1dbbcce420f7d_audio_ranking_explanation_1780381490089_transcript.json,1065,19.414702
6a1dc4c9608b0c2be8b3e155_audio_missing_utopia_1780397369743.webm,6a1dc4c9608b0c2be8b3e155_audio_missing_utopia_1780397369743_transcript.json,59,4.628978
6a1dc4c9608b0c2be8b3e155_audio_ranking_explanation_1780397349809.webm,6a1dc4c9608b0c2be8b3e155_audio_ranking_explanation_1780397349809_transcript.json,275,6.547659
6a1dc5243a38d709fa76621e_audio_missing_utopia_1780382553601.webm,6a1dc5243a38d709fa76621e_audio_missing_utopia_1780382553601_transcript.json,992,19.027026
6a1dc5243a38d709fa76621e_audio_ranking_explanation_1780382332000.webm,6a1dc5243a38d709fa76621e_audio_ranking_explanation_1780382332000_transcript.json,1972,33.302066
6a1dcc3b22e5ae41876d613e_audio_missing_utopia_1780405505925.webm,6a1dcc3b22e5ae41876d613e_audio_missing_utopia_1780405505925_transcript.json,902,17.824349
6a1dcc3b22e5ae41876d613e_audio_ranking_explanation_1780405396370.webm,6a1dcc3b22e5ae41876d613e_audio_ranking_explanation_1780405396370_transcript.json,2234,39.240337
6a1dcf19488db85c9fd3e14c_audio_missing_utopia_1780343159200.webm,6a1dcf19488db85c9fd3e14c_audio_missing_utopia_1780343159200_transcript.json,160,5.322674
6a1dcf19488db85c9fd3e14c_audio_ranking_explanation_1780343132616.webm,6a1dcf19488db85c9fd3e14c_audio_ranking_explanation_1780343132616_transcript.json,534,10.667799
6a1df769b69ebcd2ecca9375_audio_missing_utopia_1780407755939.webm,6a1df769b69ebcd2ecca9375_audio_missing_utopia_1780407755939_transcript.json,688,11.268045
6a1df769b69ebcd2ecca9375_audio_ranking_explanation_1780407690026.webm,6a1df769b69ebcd2ecca9375_audio_ranking_explanation_1780407690026_transcript.json,1797,29.560685
6a1e0720b565233b3d6a164c_audio_missing_utopia_1780390991651.webm,6a1e0720b565233b3d6a164c_audio_missing_utopia_1780390991651_transcript.json,189,5.646428
6a1e0720b565233b3d6a164c_audio_ranking_explanation_1780390906255.webm,6a1e0720b565233b3d6a164c_audio_ranking_explanation_1780390906255_transcript.json,364,8.936744
6a1e12fbe135023312071997_audio_missing_utopia_1780391643512.webm,6a1e12fbe135023312071997_audio_missing_utopia_1780391643512_transcript.json,663,11.155001
6a1e12fbe135023312071997_audio_ranking_explanation_1780391568660.webm,6a1e12fbe135023312071997_audio_ranking_explanation_1780391568660_transcript.json,1065,19.185985
6a1e19d1285179a116fdcd95_audio_missing_utopia_1780409438324.webm,6a1e19d1285179a116fdcd95_audio_missing_utopia_1780409438324_transcript.json,1164,23.082456
6a1e19d1285179a116fdcd95_audio_ranking_explanation_1780409296650.webm,6a1e19d1285179a116fdcd95_audio_ranking_explanation_1780409296650_transcript.json,3242,55.815928
6a1e3a774a64aef0ecce3a94_audio_missing_utopia_1780420270513.webm,6a1e3a774a64aef0ecce3a94_audio_missing_utopia_1780420270513_transcript.json,577,12.843632
6a1e3a774a64aef0ecce3a94_audio_ranking_explanation_1780420172790.webm,6a1e3a774a64aef0ecce3a94_audio_ranking_explanation_1780420172790_transcript.json,1979,36.47722
6a1e3eff23e120042c4a1545_audio_missing_utopia_1780392693673.webm,6a1e3eff23e120042c4a1545_audio_missing_utopia_1780392693673_transcript.json,1123,25.334736
6a1e3eff23e120042c4a1545_audio_ranking_explanation_1780392498500.webm,6a1e3eff23e120042c4a1545_audio_ranking_explanation_1780392498500_transcript.json,2273,40.885045
6a1e4ed97643f14426d7f17b_audio_missing_utopia_1780378042022.webm,6a1e4ed97643f14426d7f17b_audio_missing_utopia_1780378042022_transcript.json,551,13.614676
6a1e4ed97643f14426d7f17b_audio_ranking_explanation_1780377965339.webm,6a1e4ed97643f14426d7f17b_audio_ranking_explanation_1780377965339_transcript.json,850,19.009013
6a1e601b20d193f9a706e875_audio_missing_utopia_1780387339011.webm,6a1e601b20d193f9a706e875_audio_missing_utopia_1780387339011_transcript.json,3124,47.793763
6a1e601b20d193f9a706e875_audio_ranking_explanation_1780387061783.webm,6a1e601b20d193f9a706e875_audio_ranking_explanation_1780387061783_transcript.json,4734,68.539855
6a1e60cacee7c00918fcd799_audio_missing_utopia_1780380077852.webm,6a1e60cacee7c00918fcd799_audio_missing_utopia_1780380077852_transcript.json,439,9.72759
6a1e60cacee7c00918fcd799_audio_ranking_explanation_1780380011511.webm,6a1e60cacee7c00918fcd799_audio_ranking_explanation_1780380011511_transcript.json,1255,22.702529
6a1eb325aee064a08a749fe9_audio_missing_utopia_1780403008848.webm,6a1eb325aee064a08a749fe9_audio_missing_utopia_1780403008848_transcript.json,657,11.527725
6a1eb325aee064a08a749fe9_audio_ranking_explanation_1780402939330.webm,6a1eb325aee064a08a749fe9_audio_ranking_explanation_1780402939330_transcript.json,1008,16.978233
6a1ec1fad25db28c877281e4_audio_missing_utopia_1780486661166.webm,6a1ec1fad25db28c877281e4_audio_missing_utopia_1780486661166_transcript.json,136,5.383273
6a1ec1fad25db28c877281e4_audio_ranking_explanation_1780486594609.webm,6a1ec1fad25db28c877281e4_audio_ranking_explanation_1780486594609_transcript.json,119,5.445318
6a1ee8665e4028caf11f66be_audio_missing_utopia_1780428366559.webm,6a1ee8665e4028caf11f66be_audio_missing_utopia_1780428366559_transcript.json,391,7.266833
6a1ee8665e4028caf11f66be_audio_ranking_explanation_1780428326761.webm,6a1ee8665e4028caf11f66be_audio_ranking_explanation_1780428326761_transcript.json,986,15.937722
6a1ef3bfa9b1fa8954118970_audio_missing_utopia_1780424374613.webm,6a1ef3bfa9b1fa8954118970_audio_missing_utopia_1780424374613_transcript.json,499,10.469439
6a1ef3bfa9b1fa8954118970_audio_ranking_explanation_1780424290494.webm,6a1ef3bfa9b1fa8954118970_audio_ranking_explanation_1780424290494_transcript.json,1126,22.296218
6a1f54c907df6d6555a168a7_audio_missing_utopia_1780444339941.webm,6a1f54c907df6d6555a168a7_audio_missing_utopia_1780444339941_transcript.json,314,6.402629
6a1f54c907df6d6555a168a7_audio_ranking_explanation_1780444295499.webm,6a1f54c907df6d6555a168a7_audio_ranking_explanation_1780444295499_transcript.json,659,13.87733
6a202d4defe12049536d8206_audio_missing_utopia_1780514147802.webm,6a202d4defe12049536d8206_audio_missing_utopia_1780514147802_transcript.json,1111,17.481308
6a202d4defe12049536d8206_audio_ranking_explanation_1780514045385.webm,6a202d4defe12049536d8206_audio_ranking_explanation_1780514045385_transcript.json,2525,35.622536
unknown_audio_missing_utopia_1780465814519.webm,unknown_audio_missing_utopia_1780465814519_transcript.json,97,4.918466
unknown_audio_ranking_explanation_1780465738686.webm,unknown_audio_ranking_explanation_1780465738686_transcript.json,823,14.444745
